   : 1362.190801 'D12:lab32_1'
---:    6.800595 'B68:1189563:lab32_1'                    -0.595
   :    6.800610 'D12:lab32_1'
   :    6.800643 'D10:lab26_1'
---:    6.899904 'B69:444478:lab26_1'                     -0.540
   :    6.899921 'D10:lab26_1'
   :    6.900108 'D12:lab32_1'
---:    7.000178 'B70:808881:lab32_1'                     -0.631
   :    7.000197 'D12:lab32_1'
---:    7.000204 'B70:765436:lab26_1'                     -0.562
   :    7.000252 'D10:lab26_1'
   :    7.000418 'D12:lab32_1'
---:    7.116706 'B71:17245031:lab26_1'                   -0.539
   :    7.116732 'D10:lab26_1'
   :    7.116895 'D12:lab32_1'
---:    7.199775 'B72:295486:lab26_1'                     -0.521
   :    7.199791 'D10:lab26_1'
   :    7.199948 'D12:lab32_1'
---:    7.300364 'B73:1019850:lab32_1'                    -0.656
   :    7.300383 'D12:lab32_1'
   :    7.300419 'D10:lab26_1'
---:    7.404154 'B74:4729495:lab26_1'                    -0.575
   :    7.404182 'D10:lab26_1'
   :    7.404334 'D12:lab32_1'
---:    7.505931 'B75:6535658:lab26_1'                    -0.605
   :    7.505961 'D10:lab26_1'
   :    7.506150 'D12:lab32_1'
---:    7.608348 'B76:8932060:lab26_1'                    -0.584
   :    7.608365 'D10:lab26_1'
   :    7.608567 'D12:lab32_1'
---:    7.700190 'B77:776079:lab26_1'                     -0.586
   :    7.700207 'D10:lab26_1'
   :    7.700373 'D12:lab32_1'
---:    7.804997 'B78:5593180:lab26_1'                    -0.597
   :    7.805019 'D10:lab26_1'
   :    7.805195 'D12:lab32_1'
---:    7.901263 'B79:1982238:lab32_1'                    -0.719
   :    7.901288 'D12:lab32_1'
   :    7.901328 'D10:lab26_1'
---:    7.999947 'B80:673564:lab32_1'                     -0.727
   :    7.999959 'D12:lab32_1'
   :    7.999992 'D10:lab26_1'
---:    8.104086 'B81:4750512:lab26_1'                    -0.664
   :    8.104103 'D10:lab26_1'
   :    8.104289 'D12:lab32_1'
---:    8.199487 'B82:230085:lab32_1'                     -0.743
   :    8.199503 'D12:lab32_1'
   :    8.199550 'D10:lab26_1'
---:    8.313511 'B83:14195250:lab26_1'                   -0.684
   :    8.313527 'D10:lab26_1'
   :    8.313713 'D12:lab32_1'
---:    8.402536 'B84:3285835:lab32_1'                    -0.749
   :    8.402559 'D12:lab32_1'
   :    8.402594 'D10:lab26_1'
---:    8.501581 'B85:2263532:lab26_1'                    -0.683
   :    8.501600 'D10:lab26_1'
   :    8.501786 'D12:lab32_1'
---:    8.603729 'B86:4423643:lab26_1'                    -0.695
   :    8.603745 'D10:lab26_1'
   :    8.603915 'D12:lab32_1'
---:    8.703805 'B87:4498524:lab26_1'                    -0.694
   :    8.703827 'D10:lab26_1'
   :    8.703964 'D12:lab32_1'
---:    8.810066 'B88:10874468:lab32_1'                   -0.808
   :    8.810081 'D12:lab32_1'
   :    8.810113 'D10:lab26_1'
---:    8.902534 'B89:3343908:lab32_1'                    -0.810
   :    8.902547 'D12:lab32_1'
   :    8.902579 'D10:lab26_1'
---:    9.001776 'B90:2584734:lab32_1'                    -0.808
   :    9.001795 'D12:lab32_1'
   :    9.001831 'D10:lab26_1'
---:    9.100200 'B91:1006044:lab32_1'                    -0.806
   :    9.100226 'D12:lab32_1'
   :    9.100262 'D10:lab26_1'
---:    9.212271 'B92:13018409:lab26_1'                   -0.747
   :    9.212303 'D10:lab26_1'
   :    9.212460 'D12:lab32_1'
---:    9.300224 'B93:978385:lab26_1'                     -0.754
   :    9.300237 'D10:lab26_1'
   :    9.300409 'D12:lab32_1'
---:    9.401724 'B94:2564368:lab32_1'                    -0.840
   :    9.401752 'D12:lab32_1'
   :    9.401798 'D10:lab26_1'
---:    9.499461 'B95:305327:lab32_1'                     -0.844
   :    9.499483 'D12:lab32_1'
   :    9.499523 'D10:lab26_1'
---:    9.599280 'B96:71102:lab26_1'                      -0.791
   :    9.599312 'D10:lab26_1'
   :    9.599493 'D12:lab32_1'
---:    9.700400 'B97:1189563:lab26_1'                    -0.790
   :    9.700415 'D10:lab26_1'
   :    9.700632 'D12:lab32_1'
---:    9.801397 'B98:2287565:lab32_1'                    -0.890
   :    9.801410 'D12:lab32_1'
   :    9.801443 'D10:lab26_1'
---:    9.899980 'B99:808881:lab26_1'                     -0.829
   :    9.899995 'D10:lab26_1'
   :    9.900175 'D12:lab32_1'
---:   10.014541 'B100:15451472:lab32_1'                  -0.911
   :   10.014557 'D12:lab32_1'
   :   10.014598 'D10:lab26_1'
---:   10.111148 'B101:12047431:lab32_1'                  -0.899
   :   10.111170 'D12:lab32_1'
   :   10.111207 'D10:lab26_1'
---:   10.201881 'B102:2802453:lab32_1'                   -0.921
   :   10.201898 'D12:lab32_1'
   :   10.201928 'D10:lab26_1'
---:   10.300158 'B103:1019850:lab26_1'                   -0.862
   :   10.300173 'D10:lab26_1'
   :   10.300351 'D12:lab32_1'
---:   10.414746 'B104:15663385:lab32_1'                  -0.917
   :   10.414768 'D12:lab32_1'
   :   10.414807 'D10:lab26_1'
---:   10.511301 'B105:12142436:lab26_1'                  -0.842
   :   10.511319 'D10:lab26_1'
   :   10.511569 'D12:lab32_1'
---:   10.611895 'B106:12752573:lab26_1'                  -0.858
   :   10.611913 'D10:lab26_1'
   :   10.612095 'D12:lab32_1'
---:   10.704642 'B107:5613045:lab32_1'                   -0.971
   :   10.704658 'D12:lab32_1'
   :   10.704700 'D10:lab26_1'
---:   10.807427 'B108:8396513:lab32_1'                   -0.970
   :   10.807444 'D12:lab32_1'
   :   10.807507 'D10:lab26_1'
---:   10.901070 'B109:1982238:lab26_1'                   -0.912
   :   10.901101 'D10:lab26_1'
   :   10.901267 'D12:lab32_1'
---:   10.999757 'B110:673564:lab26_1'                    -0.917
   :   10.999771 'D10:lab26_1'
   :   10.999959 'D12:lab32_1'
---:   11.106516 'B111:7519523:lab32_1'                   -1.004
   :   11.106530 'D12:lab32_1'
   :   11.106562 'D10:lab26_1'
---:   11.199275 'B112:230085:lab26_1'                    -0.955
   :   11.199306 'D10:lab26_1'
   :   11.199481 'D12:lab32_1'
---:   11.314966 'B113:15905118:lab26_1'                  -0.939
   :   11.314984 'D10:lab26_1'
   :   11.315158 'D12:lab32_1'
---:   11.402359 'B114:3285835:lab26_1'                   -0.927
   :   11.402380 'D10:lab26_1'
   :   11.402591 'D12:lab32_1'
---:   11.516873 'B115:17814393:lab26_1'                  -0.942
   :   11.516891 'D10:lab26_1'
   :   11.517067 'D12:lab32_1'
---:   11.608574 'B116:9620089:lab32_1'                   -1.046
   :   11.608592 'D12:lab32_1'
   :   11.608625 'D10:lab26_1'
---:   11.708327 'B117:9378356:lab32_1'                   -1.052
   :   11.708344 'D12:lab32_1'
   :   11.708378 'D10:lab26_1'
---:   11.800338 'B118:1400252:lab32_1'                   -1.062
   :   11.800354 'D12:lab32_1'
   :   11.800398 'D10:lab26_1'
---:   11.902351 'B119:3343908:lab26_1'                   -0.993
   :   11.902368 'D10:lab26_1'
   :   11.902539 'D12:lab32_1'
---:   12.001575 'B120:2584734:lab26_1'                   -1.010
   :   12.001589 'D10:lab26_1'
   :   12.001776 'D12:lab32_1'
---:   12.100000 'B121:1006044:lab26_1'                   -1.006
   :   12.100022 'D10:lab26_1'
   :   12.100215 'D12:lab32_1'
---:   12.200008 'B122:1113633:lab32_1'                   -1.106
   :   12.200021 'D12:lab32_1'
   :   12.200053 'D10:lab26_1'
---:   12.307278 'B123:8387115:lab32_1'                   -1.109
   :   12.307298 'D12:lab32_1'
   :   12.307335 'D10:lab26_1'
---:   12.401532 'B124:2564368:lab26_1'                   -1.032
   :   12.401555 'D10:lab26_1'
   :   12.401805 'D12:lab32_1'
---:   12.499266 'B125:305327:lab26_1'                    -1.040
   :   12.499306 'D10:lab26_1'
   :   12.499450 'D12:lab32_1'
---:   12.616526 'B126:17665470:lab32_1'                  -1.139
   :   12.616543 'D12:lab32_1'
   :   12.616578 'D10:lab26_1'
---:   12.707305 'B127:8449136:lab32_1'                   -1.144
   :   12.707322 'D12:lab32_1'
   :   12.707358 'D10:lab26_1'
---:   12.801238 'B128:2287565:lab26_1'                   -1.050
   :   12.801256 'D10:lab26_1'
   :   12.801486 'D12:lab32_1'
---:   12.901403 'B129:2561851:lab32_1'                   -1.159
   :   12.901423 'D12:lab32_1'
   :   12.901458 'D10:lab26_1'
---:   13.008989 'B130:10160388:lab32_1'                  -1.172
   :   13.009004 'D12:lab32_1'
   :   13.009034 'D10:lab26_1'
---:   13.109814 'B131:10991452:lab32_1'                  -1.177
   :   13.109830 'D12:lab32_1'
   :   13.109866 'D10:lab26_1'
---:   13.201688 'B132:2802453:lab26_1'                   -1.115
   :   13.201705 'D10:lab26_1'
   :   13.201962 'D12:lab32_1'
---:   13.311528 'B133:12648815:lab26_1'                  -1.120
   :   13.311543 'D10:lab26_1'
   :   13.311741 'D12:lab32_1'
---:   13.414563 'B134:15663385:lab26_1'                  -1.101
   :   13.414583 'D10:lab26_1'
   :   13.414800 'D12:lab32_1'
---:   13.514821 'B135:15934650:lab26_1'                  -1.114
   :   13.514837 'D10:lab26_1'
   :   13.515038 'D12:lab32_1'
---:   13.615746 'B136:16865179:lab26_1'                  -1.119
   :   13.615762 'D10:lab26_1'
   :   13.615969 'D12:lab32_1'
---:   13.703187 'B137:4427029:lab32_1'                   -1.240
   :   13.703201 'D12:lab32_1'
   :   13.703233 'D10:lab26_1'
---:   13.805981 'B138:7228157:lab32_1'                   -1.247
   :   13.805995 'D12:lab32_1'
   :   13.806031 'D10:lab26_1'
---:   13.903373 'B139:4634025:lab32_1'                   -1.261
   :   13.903387 'D12:lab32_1'
   :   13.903422 'D10:lab26_1'
---:   13.999300 'B140:535664:lab32_1'                    -1.236
   :   13.999326 'D12:lab32_1'
   :   13.999366 'D10:lab26_1'
---:   14.106315 'B141:7519523:lab26_1'                   -1.204
   :   14.106330 'D10:lab26_1'
   :   14.106509 'D12:lab32_1'
---:   14.205047 'B142:6254633:lab26_1'                   -1.207
   :   14.205061 'D10:lab26_1'
   :   14.205238 'D12:lab32_1'
---:   14.301260 'B143:2557594:lab32_1'                   -1.298
   :   14.301283 'D12:lab32_1'
   :   14.301330 'D10:lab26_1'
---:   14.402868 'B144:4051944:lab26_1'                   -1.184
   :   14.402889 'D10:lab26_1'
   :   14.403031 'D12:lab32_1'
---:   14.502777 'B145:4081576:lab32_1'                   -1.304
   :   14.502792 'D12:lab32_1'
   :   14.502834 'D10:lab26_1'
---:   14.603458 'B146:4780100:lab32_1'                   -1.322
   :   14.603471 'D12:lab32_1'
   :   14.603506 'D10:lab26_1'
---:   14.708121 'B147:9378356:lab26_1'                   -1.257
   :   14.708141 'D10:lab26_1'
   :   14.708320 'D12:lab32_1'
---:   14.800170 'B148:1400252:lab26_1'                   -1.230
   :   14.800193 'D10:lab26_1'
   :   14.800387 'D12:lab32_1'
---:   14.901908 'B149:3257901:lab32_1'                   -1.350
   :   14.901921 'D12:lab32_1'
   :   14.901955 'D10:lab26_1'
---:   15.003482 'B150:4833947:lab32_1'                   -1.352
   :   15.003502 'D12:lab32_1'
   :   15.003545 'D10:lab26_1'
---:   15.104531 'B151:5831941:lab26_1'                   -1.301
   :   15.104553 'D10:lab26_1'
   :   15.104751 'D12:lab32_1'
---:   15.199811 'B152:1113633:lab26_1'                   -1.303
   :   15.199824 'D10:lab26_1'
   :   15.200012 'D12:lab32_1'
---:   15.300122 'B153:1505476:lab32_1'                   -1.384
   :   15.300137 'D12:lab32_1'
   :   15.300179 'D10:lab26_1'
---:   15.404588 'B154:5869994:lab26_1'                   -1.282
   :   15.404617 'D10:lab26_1'
   :   15.404794 'D12:lab32_1'
---:   15.513384 'B155:14641749:lab26_1'                  -1.258
   :   15.513406 'D10:lab26_1'
   :   15.513604 'D12:lab32_1'
---:   15.616356 'B156:17665470:lab26_1'                  -1.310
   :   15.616379 'D10:lab26_1'
   :   15.616557 'D12:lab32_1'
---:   15.707113 'B157:8449136:lab26_1'                   -1.336
   :   15.707135 'D10:lab26_1'
   :   15.707308 'D12:lab32_1'
---:   15.804024 'B158:5459166:lab32_1'                   -1.435
   :   15.804038 'D12:lab32_1'
   :   15.804076 'D10:lab26_1'
---:   15.899483 'B159:908850:lab32_1'                    -1.426
   :   15.899501 'D12:lab32_1'
   :   15.899535 'D10:lab26_1'
---:   16.001061 'B160:2506220:lab32_1'                   -1.445
   :   16.001075 'D12:lab32_1'
   :   16.001111 'D10:lab26_1'
---:   16.099443 'B161:887882:lab32_1'                    -1.444
   :   16.099463 'D12:lab32_1'
   :   16.099496 'D10:lab26_1'
---:   16.205821 'B162:7286320:lab32_1'                   -1.466
   :   16.205833 'D12:lab32_1'
   :   16.205865 'D10:lab26_1'
---:   16.312500 'B163:13973125:lab32_1'                  -1.473
   :   16.312513 'D12:lab32_1'
   :   16.312544 'D10:lab26_1'
---:   16.416323 'B164:17794412:lab32_1'                  -1.472
   :   16.416344 'D12:lab32_1'
   :   16.416384 'D10:lab26_1'
---:   16.509702 'B165:11175419:lab32_1'                  -1.473
   :   16.509724 'D12:lab32_1'
   :   16.509767 'D10:lab26_1'
---:   16.615735 'B166:17231026:lab32_1'                  -1.496
   :   16.615748 'D12:lab32_1'
   :   16.615785 'D10:lab26_1'
---:   16.702983 'B167:4427029:lab26_1'                   -1.444
   :   16.703003 'D10:lab26_1'
   :   16.703177 'D12:lab32_1'
---:   16.805783 'B168:7228157:lab26_1'                   -1.445
   :   16.805797 'D10:lab26_1'
   :   16.805966 'D12:lab32_1'
---:   16.903194 'B169:4634025:lab26_1'                   -1.440
   :   16.903216 'D10:lab26_1'
   :   16.903372 'D12:lab32_1'
---:   16.999088 'B170:535664:lab26_1'                    -1.448
   :   16.999102 'D10:lab26_1'
   :   16.999281 'D12:lab32_1'
---:   17.110295 'B171:11815429:lab32_1'                  -1.521
   :   17.110317 'D12:lab32_1'
   :   17.110351 'D10:lab26_1'
---:   17.212045 'B172:13598961:lab32_1'                  -1.554
   :   17.212061 'D12:lab32_1'
   :   17.212099 'D10:lab26_1'
---:   17.301056 'B173:2557594:lab26_1'                   -1.502
   :   17.301076 'D10:lab26_1'
   :   17.301261 'D12:lab32_1'
---:   17.400725 'B174:2292663:lab32_1'                   -1.568
   :   17.400740 'D12:lab32_1'
   :   17.400771 'D10:lab26_1'
---:   17.502571 'B175:4081576:lab26_1'                   -1.511
   :   17.502586 'D10:lab26_1'
   :   17.502835 'D12:lab32_1'
---:   17.603261 'B176:4780100:lab26_1'                   -1.519
   :   17.603286 'D10:lab26_1'
   :   17.603503 'D12:lab32_1'
---:   17.710482 'B177:12085203:lab32_1'                  -1.603
   :   17.710494 'D12:lab32_1'
   :   17.710530 'D10:lab26_1'
---:   17.813094 'B178:14703156:lab32_1'                  -1.609
   :   17.813108 'D12:lab32_1'
   :   17.813140 'D10:lab26_1'
---:   17.901700 'B179:3257901:lab26_1'                   -1.557
   :   17.901730 'D10:lab26_1'
   :   17.901916 'D12:lab32_1'
---:   18.003280 'B180:4833947:lab26_1'                   -1.554
   :   18.003325 'D10:lab26_1'
   :   18.003478 'D12:lab32_1'
---:   18.106132 'B181:7684930:lab26_1'                   -1.553
   :   18.106145 'D10:lab26_1'
   :   18.106369 'D12:lab32_1'
---:   18.205648 'B182:7202822:lab26_1'                   -1.555
   :   18.205679 'D10:lab26_1'
   :   18.205839 'D12:lab32_1'
---:   18.299950 'B183:1505476:lab26_1'                   -1.556
   :   18.299971 'D10:lab26_1'
   :   18.300142 'D12:lab32_1'
---:   18.410292 'B184:11836847:lab26_1'                  -1.544
   :   18.410331 'D10:lab26_1'
   :   18.410506 'D12:lab32_1'
---:   18.505349 'B185:7002558:lab32_1'                   -1.654
   :   18.505370 'D12:lab32_1'
   :   18.505413 'D10:lab26_1'
---:   18.610039 'B186:11709628:lab32_1'                  -1.670
   :   18.610062 'D12:lab32_1'
   :   18.610106 'D10:lab26_1'
---:   18.710003 'B187:11693688:lab32_1'                  -1.691
   :   18.710016 'D12:lab32_1'
   :   18.710049 'D10:lab26_1'
---:   18.803660 'B188:5361481:lab32_1'                   -1.702
   :   18.803674 'D12:lab32_1'
   :   18.803706 'D10:lab26_1'
---:   18.899253 'B189:908850:lab26_1'                    -1.656
   :   18.899292 'D10:lab26_1'
   :   18.899450 'D12:lab32_1'
---:   19.000493 'B190:2194979:lab32_1'                   -1.702
   :   19.000505 'D12:lab32_1'
   :   19.000540 'D10:lab26_1'
---:   19.099231 'B191:887882:lab26_1'                    -1.657
   :   19.099251 'D10:lab26_1'
   :   19.099418 'D12:lab32_1'
---:   19.199693 'B192:1428762:lab32_1'                   -1.736
   :   19.199706 'D12:lab32_1'
   :   19.199739 'D10:lab26_1'
---:   19.302744 'B193:4487642:lab32_1'                   -1.744
   :   19.302756 'D12:lab32_1'
   :   19.302788 'D10:lab26_1'
---:   19.408431 'B194:10133097:lab32_1'                  -1.702
   :   19.408456 'D12:lab32_1'
   :   19.408497 'D10:lab26_1'
---:   19.507582 'B195:9286526:lab32_1'                   -1.704
   :   19.507607 'D12:lab32_1'
   :   19.507651 'D10:lab26_1'
---:   19.602183 'B196:3895628:lab32_1'                   -1.712
   :   19.602204 'D12:lab32_1'
   :   19.602247 'D10:lab26_1'
---:   19.706377 'B197:8081790:lab32_1'                   -1.705
   :   19.706390 'D12:lab32_1'
   :   19.706422 'D10:lab26_1'
---:   19.799316 'B198:1008516:lab32_1'                   -1.692
   :   19.799329 'D12:lab32_1'
   :   19.799360 'D10:lab26_1'
---:   19.913227 'B199:14893370:lab32_1'                  -1.666
   :   19.913244 'D12:lab32_1'
   :   19.913313 'D10:lab26_1'
---:   20.008085 'B200:9745147:lab32_1'                   -1.660
   :   20.008100 'D12:lab32_1'
   :   20.008134 'D10:lab26_1'
---:   20.109971 'B201:11614769:lab32_1'                  -1.644
   :   20.109985 'D12:lab32_1'
   :   20.110017 'D10:lab26_1'
---:   20.202736 'B202:4363673:lab32_1'                   -1.627
   :   20.202751 'D12:lab32_1'
   :   20.202786 'D10:lab26_1'
---:   20.305219 'B203:6905324:lab26_1'                   -1.687
   :   20.305239 'D10:lab26_1'
   :   20.305407 'D12:lab32_1'
---:   20.400607 'B204:2292663:lab26_1'                   -1.686
   :   20.400627 'D10:lab26_1'
   :   20.400808 'D12:lab32_1'
---:   20.503130 'B205:4798883:lab26_1'                   -1.669
   :   20.503150 'D10:lab26_1'
   :   20.503362 'D12:lab32_1'
---:   20.603284 'B206:4844270:lab32_1'                   -1.560
   :   20.603306 'D12:lab32_1'
   :   20.603343 'D10:lab26_1'
---:   20.703375 'B207:4912283:lab32_1'                   -1.537
   :   20.703399 'D12:lab32_1'
   :   20.703442 'D10:lab26_1'
---:   20.802955 'B208:4492777:lab32_1'                   -1.538
   :   20.802974 'D12:lab32_1'
   :   20.803011 'D10:lab26_1'
---:   20.906266 'B209:7950327:lab26_1'                   -1.685
   :   20.906302 'D10:lab26_1'
   :   20.906447 'D12:lab32_1'
---:   21.003858 'B210:5543006:lab26_1'                   -1.685
   :   21.003874 'D10:lab26_1'
   :   21.004124 'D12:lab32_1'
---:   21.109543 'B211:11046607:lab32_1'                  -1.503
   :   21.109561 'D12:lab32_1'
   :   21.109602 'D10:lab26_1'
---:   21.210982 'B212:12468744:lab32_1'                  -1.487
   :   21.210997 'D12:lab32_1'
   :   21.211027 'D10:lab26_1'
---:   21.298891 'B213:364021:lab32_1'                    -1.473
   :   21.298905 'D12:lab32_1'
   :   21.298938 'D10:lab26_1'
---:   21.411017 'B214:12475369:lab32_1'                  -1.458
   :   21.411041 'D12:lab32_1'
   :   21.411082 'D10:lab26_1'
---:   21.505342 'B215:7002558:lab26_1'                   -1.661
   :   21.505370 'D10:lab26_1'
   :   21.505560 'D12:lab32_1'
---:   21.609037 'B216:10497118:lab32_1'                  -1.460
   :   21.609058 'D12:lab32_1'
   :   21.609102 'D10:lab26_1'
